productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
253267,Morpeko (109),Morpeko 109,https://tcgplayer-cdn.tcgplayer.com/product/253267_200w.jpg,3,2906,https://cpt.tcgcsv.com/mk23,2025-02-07T20:13:13.633,1,,,0.03,0.2,4.95,0.18,0.1,Reverse Holofoil,109/264,Common,Lightning,80,Basic,"[1L] Targeted Spark
<br>This attack does 30 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Fx2,None,1
253267,Morpeko (109),Morpeko 109,https://tcgplayer-cdn.tcgplayer.com/product/253267_200w.jpg,3,2906,https://cpt.tcgcsv.com/mk23,2025-02-07T20:13:13.633,1,,,0.01,0.1,19.95,0.09,,Normal,109/264,Common,Lightning,80,Basic,"[1L] Targeted Spark
<br>This attack does 30 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Fx2,None,1
253268,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/253268_200w.jpg,3,2906,https://cpt.tcgcsv.com/nk23,2025-02-07T20:13:13.69,1,,,0.08,0.29,4.95,0.28,,Reverse Holofoil,110/264,Common,Psychic,60,Basic,[P] Pound 20,"[2] Let's All Rollout (20x)
<br>This attack does 20 damage for each of your Benched Pokemon that has the Let's All Rollout attack.",Mx2,None,1
253268,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/253268_200w.jpg,3,2906,https://cpt.tcgcsv.com/nk23,2025-02-07T20:13:13.69,1,,,0.02,0.15,4.95,0.14,0.04,Normal,110/264,Common,Psychic,60,Basic,[P] Pound 20,"[2] Let's All Rollout (20x)
<br>This attack does 20 damage for each of your Benched Pokemon that has the Let's All Rollout attack.",Mx2,None,1
253269,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/253269_200w.jpg,3,2906,https://cpt.tcgcsv.com/pk23,2024-10-15T15:47:38.607,1,,,0.1,0.45,4.95,0.42,0.31,Reverse Holofoil,111/264,Uncommon,Psychic,120,Stage 1,"[P] Find Treasure
<br>Search your deck for up to 2 cards and put them into your hand. The, shuffle your deck.",[2P] Hyper Voice (90),Mx2,None,2
253269,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/253269_200w.jpg,3,2906,https://cpt.tcgcsv.com/pk23,2024-10-15T15:47:38.607,1,,,0.04,0.2,4.95,0.2,0.15,Normal,111/264,Uncommon,Psychic,120,Stage 1,"[P] Find Treasure
<br>Search your deck for up to 2 cards and put them into your hand. The, shuffle your deck.",[2P] Hyper Voice (90),Mx2,None,2
253270,Greedent VMAX (Secret),Greedent VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/253270_200w.jpg,3,2906,https://cpt.tcgcsv.com/qk23,2021-11-12T05:03:11.043,1,,,5.25,7.48,24.99,6.93,7.04,Holofoil,272/264,Secret Rare,Colorless,320,VMAX,"[2] Turn a Profit (30)
<br>If your opponent's Basic Pokémon is Knocked Out by damage from this attack, take 2 more Prize cards.","[3] Max Gimme Gimme (160)
<br>Draw 3 cards.",Fx2,None,3
253271,Chili & Cilan & Cress (Secret),Chili and Cilan and Cress Secret,https://tcgplayer-cdn.tcgplayer.com/product/253271_200w.jpg,3,2906,https://cpt.tcgcsv.com/rk23,2023-02-05T19:58:22.467,1,"Search your deck for up to 3 Fusion Strike Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",,3.0,4.25,20.0,3.36,3.4,Holofoil,273/264,Secret Rare,Supporter,,,,,,,
253272,Dancer (Secret),Dancer Secret,https://tcgplayer-cdn.tcgplayer.com/product/253272_200w.jpg,3,2906,https://cpt.tcgcsv.com/sk23,2021-11-12T05:03:11.043,1,"Draw 2 cards. If you go second and it's your first turn, draw 3 more cards.",,2.94,4.15,1000.0,3.27,3.27,Holofoil,274/264,Secret Rare,Supporter,,,,,,,
253273,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/253273_200w.jpg,3,2906,https://cpt.tcgcsv.com/tk23,2025-02-07T20:13:13.753,1,,,0.01,0.1,4.95,0.07,,Normal,112/264,Common,Psychic,100,Basic,"[1] Double Draw
<br>Draw 2 cards.","[1P] Dazzle Dance (30)
<br>You opponent's Active Pokemon is now confused.",Dx2,F-30,1
253273,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/253273_200w.jpg,3,2906,https://cpt.tcgcsv.com/tk23,2025-02-07T20:13:13.753,1,,,0.05,0.2,4.95,0.19,,Reverse Holofoil,112/264,Common,Psychic,100,Basic,"[1] Double Draw
<br>Draw 2 cards.","[1P] Dazzle Dance (30)
<br>You opponent's Active Pokemon is now confused.",Dx2,F-30,1
253274,Mew V,Mew V,https://tcgplayer-cdn.tcgplayer.com/product/253274_200w.jpg,3,2906,https://cpt.tcgcsv.com/vk23,2024-03-14T12:35:48.19,1,,,0.89,1.99,89.0,1.69,1.2,Holofoil,113/264,Ultra Rare,Psychic,180,Basic,"[P] Energy Mix
<br>Search your deck for an Energy card and attach it to 1 of your Fusion Strike Pokémon. Then, shuffle your deck.","[1P] Psychic Leap (70)
<br>You may shuffle this Pokémon and all attached cards into your deck.",Dx2,F-30,0
253275,Mew VMAX,Mew VMAX,https://tcgplayer-cdn.tcgplayer.com/product/253275_200w.jpg,3,2906,https://cpt.tcgcsv.com/wk23,2025-03-18T21:10:40.463,1,,,5.83,7.62,59.95,7.42,7.12,Holofoil,114/264,Ultra Rare,Psychic,310,VMAX,"[2] Cross Fusion Strike
<br>Choose 1 of your Benched Fusion Strike Pokémon's attacks and use it as this attack.","[PP] Max Miracle (130)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",Dx2,F-30,0
253276,Elesa's Sparkle (Secret),Elesas Sparkle Secret,https://tcgplayer-cdn.tcgplayer.com/product/253276_200w.jpg,3,2906,https://cpt.tcgcsv.com/xk23,2021-11-12T05:03:11.043,1,"Choose up to 2 of your Fusion Strike Pokémon. For each of those Pokémon, search your deck for a Fusion Strike Energy card and attach it to that Pokémon. Then, shuffle your deck.",,3.22,4.94,24.95,4.02,4.19,Holofoil,275/264,Secret Rare,Supporter,,,,,,,
253277,Schoolboy (Secret),Schoolboy Secret,https://tcgplayer-cdn.tcgplayer.com/product/253277_200w.jpg,3,2906,https://cpt.tcgcsv.com/zk23,2021-11-12T05:03:11.043,1,"Draw 2 cards. If your opponent has exactly 1, 3, or 5 Prize cards remaining, draw 2 more cards.",,2.64,3.72,14.99,3.15,3.49,Holofoil,276/264,Secret Rare,Supporter,,,,,,,
253278,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/253278_200w.jpg,3,2906,https://cpt.tcgcsv.com/Bk23,2021-11-12T05:03:11.043,1,,,0.07,0.21,5.1,0.18,0.18,Reverse Holofoil,115/264,Common,Psychic,70,Basic,[1] Headbutt (10),[3] Bite (30),Mx2,,1
253278,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/253278_200w.jpg,3,2906,https://cpt.tcgcsv.com/Bk23,2021-11-12T05:03:11.043,1,,,0.01,0.1,4.95,0.08,0.03,Normal,115/264,Common,Psychic,70,Basic,[1] Headbutt (10),[3] Bite (30),Mx2,,1
253279,Schoolgirl (Secret),Schoolgirl Secret,https://tcgplayer-cdn.tcgplayer.com/product/253279_200w.jpg,3,2906,https://cpt.tcgcsv.com/Ck23,2021-11-12T05:03:11.043,1,"Draw 2 cards. If your opponent has exactly 2, 4, or 6 Prize cards remaining, draw 2 more cards.",,2.7,3.69,20.0,3.07,3.37,Holofoil,277/264,Secret Rare,Supporter,,,,,,,
253280,Shauna (Secret),Shauna Secret,https://tcgplayer-cdn.tcgplayer.com/product/253280_200w.jpg,3,2906,https://cpt.tcgcsv.com/Dk23,2023-02-05T19:58:26.033,1,"Shuffle your hand into your deck. Then, draw 5 cards.",,3.8,5.23,17.95,5.0,5.0,Holofoil,278/264,Secret Rare,Supporter,,,,,,,
253281,Sidney (Secret),Sidney Secret,https://tcgplayer-cdn.tcgplayer.com/product/253281_200w.jpg,3,2906,https://cpt.tcgcsv.com/Fk23,2022-11-26T20:39:29.317,1,"Your opponent reveals their hand. Discard up to 2 in any combination of Pokémon Tool cards, Special Energy cards, and Stadium cards from it.",,2.5,3.9,24.95,3.11,3.05,Holofoil,279/264,Secret Rare,Supporter,,,,,,,
253282,Granbull,Granbull,https://tcgplayer-cdn.tcgplayer.com/product/253282_200w.jpg,3,2906,https://cpt.tcgcsv.com/Gk23,2021-11-12T05:03:11.043,1,"<strong>Ability — Dig Up</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put up to 2 Pokémon Tool cards from your discard pile into your hand.",,0.03,0.15,4.95,0.11,0.1,Normal,116/264,Rare,Psychic,120,Stage 1,[3] Bite (90),,Mx2,None,2
253282,Granbull,Granbull,https://tcgplayer-cdn.tcgplayer.com/product/253282_200w.jpg,3,2906,https://cpt.tcgcsv.com/Gk23,2021-11-12T05:03:11.043,1,"<strong>Ability — Dig Up</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put up to 2 Pokémon Tool cards from your discard pile into your hand.",,0.07,0.24,4.95,0.17,0.07,Reverse Holofoil,116/264,Rare,Psychic,120,Stage 1,[3] Bite (90),,Mx2,None,2
253283,Galarian Corsola,Galarian Corsola,https://tcgplayer-cdn.tcgplayer.com/product/253283_200w.jpg,3,2906,https://cpt.tcgcsv.com/Hk23,2023-02-06T21:11:47.117,1,,,0.05,0.22,4.95,0.22,0.15,Reverse Holofoil,117/264,Common,Psychic,70,Basic,[2] Tackle (30),,Dx2,F-30,1
253283,Galarian Corsola,Galarian Corsola,https://tcgplayer-cdn.tcgplayer.com/product/253283_200w.jpg,3,2906,https://cpt.tcgcsv.com/Hk23,2023-02-06T21:11:47.117,1,,,0.01,0.13,4.95,0.12,0.03,Normal,117/264,Common,Psychic,70,Basic,[2] Tackle (30),,Dx2,F-30,1
253284,Flaaffy (Secret),Flaaffy Secret,https://tcgplayer-cdn.tcgplayer.com/product/253284_200w.jpg,3,2906,https://cpt.tcgcsv.com/Jk23,2025-05-21T19:49:47.66,1,"<strong>Ability — Dynamotor</strong>
<br>Once during your turn, you may attach a Lightning Energy card from your discard pile to 1 of your Benched Pokémon.",,3.65,5.39,19.99,4.61,4.7,Holofoil,280/264,Secret Rare,Lightning,90,Stage 1,[1LL] Electro Ball (50),,Fx2,None,2
253285,Power Tablet (Secret),Power Tablet Secret,https://tcgplayer-cdn.tcgplayer.com/product/253285_200w.jpg,3,2906,https://cpt.tcgcsv.com/Kk23,2021-11-12T05:03:11.043,1,"During this turn, your Fusion Strike Pokémon's attacks do 30 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.",,1.41,2.21,20.0,1.82,1.72,Holofoil,281/264,Secret Rare,Item,,,,,,,
253286,Training Court (Secret),Training Court Secret,https://tcgplayer-cdn.tcgplayer.com/product/253286_200w.jpg,3,2906,https://cpt.tcgcsv.com/Lk23,2021-11-12T05:03:11.043,1,"Once during each player's turn, that player may put a basic Energy card from their discard pile into their hand.",,1.43,2.5,30.0,2.14,1.74,Holofoil,282/264,Secret Rare,Stadium,,,,,,,
253287,Grass Energy (Secret),Grass Energy Secret,https://tcgplayer-cdn.tcgplayer.com/product/253287_200w.jpg,3,2906,https://cpt.tcgcsv.com/Mk23,2022-10-15T15:28:15.523,1,,,6.3,7.99,29.99,6.66,6.51,Holofoil,283/264,Secret Rare,Basic Energy,,,,,,,
253288,Galarian Cursola,Galarian Cursola,https://tcgplayer-cdn.tcgplayer.com/product/253288_200w.jpg,3,2906,https://cpt.tcgcsv.com/Nk23,2021-11-12T05:03:11.043,1,,,0.1,0.25,4.95,0.25,0.15,Reverse Holofoil,118/264,Rare,Psychic,100,Stage 1,"[P] Force Regeneration
<br>Put a Basic Pokemon V from your opponent's discard pile onto their Bench. If you do, put damage counters on the Pokémon until its remaining HP is 30.",[2P] Spooky Shot (80),Dx2,F-30,2
253288,Galarian Cursola,Galarian Cursola,https://tcgplayer-cdn.tcgplayer.com/product/253288_200w.jpg,3,2906,https://cpt.tcgcsv.com/Nk23,2021-11-12T05:03:11.043,1,,,0.05,0.21,5.05,0.2,0.1,Normal,118/264,Rare,Psychic,100,Stage 1,"[P] Force Regeneration
<br>Put a Basic Pokemon V from your opponent's discard pile onto their Bench. If you do, put damage counters on the Pokémon until its remaining HP is 30.",[2P] Spooky Shot (80),Dx2,F-30,2
253289,Fire Energy (Secret),Fire Energy Secret,https://tcgplayer-cdn.tcgplayer.com/product/253289_200w.jpg,3,2906,https://cpt.tcgcsv.com/Pk23,2023-08-06T18:52:00.987,1,,,3.99,6.4,40.0,4.98,5.04,Holofoil,284/264,Secret Rare,Basic Energy,,,,,,,
253290,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/253290_200w.jpg,3,2906,https://cpt.tcgcsv.com/Qk23,2025-02-07T20:13:13.8,1,,,0.01,0.1,4.95,0.07,0.05,Normal,119/264,Common,Psychic,90,Basic,"[P] Chomp Chomp Hold (30)
<br>During your opponent's next turn, the Defending Pokemon's attacks cost C more, and its Retreat Cost is C more.",,Mx2,None,1
253290,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/253290_200w.jpg,3,2906,https://cpt.tcgcsv.com/Qk23,2025-02-07T20:13:13.8,1,,,0.01,0.23,4.95,0.23,,Reverse Holofoil,119/264,Common,Psychic,90,Basic,"[P] Chomp Chomp Hold (30)
<br>During your opponent's next turn, the Defending Pokemon's attacks cost C more, and its Retreat Cost is C more.",,Mx2,None,1
253291,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/253291_200w.jpg,3,2906,https://cpt.tcgcsv.com/Rk23,2025-02-07T20:13:13.863,1,,,0.09,0.27,4.95,0.29,,Reverse Holofoil,199/264,Common,Colorless,70,Basic,"[1] Pay Day (10)
<br>Draw a card.",,Fx2,None,1
253291,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/253291_200w.jpg,3,2906,https://cpt.tcgcsv.com/Rk23,2025-02-07T20:13:13.863,1,,,0.01,0.1,19.95,0.1,,Normal,199/264,Common,Colorless,70,Basic,"[1] Pay Day (10)
<br>Draw a card.",,Fx2,None,1
253292,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/253292_200w.jpg,3,2906,https://cpt.tcgcsv.com/Sk23,2021-11-12T05:03:11.043,1,,,0.01,0.1,4.95,0.09,0.05,Normal,200/264,Uncommon,Colorless,110,Stage 1,"[1] Pay Day (30)
<br>Draw a card.",[2] Bite (70),Fx2,None,1
253292,Persian,Persian,https://tcgplayer-cdn.tcgplayer.com/product/253292_200w.jpg,3,2906,https://cpt.tcgcsv.com/Sk23,2021-11-12T05:03:11.043,1,,,0.05,0.23,5.1,0.19,0.17,Reverse Holofoil,200/264,Uncommon,Colorless,110,Stage 1,"[1] Pay Day (30)
<br>Draw a card.",[2] Bite (70),Fx2,None,1
253293,Deoxys,Deoxys,https://tcgplayer-cdn.tcgplayer.com/product/253293_200w.jpg,3,2906,https://cpt.tcgcsv.com/Tk23,2025-02-07T20:13:16.827,1,,,0.05,0.25,5.53,0.22,0.18,Holofoil,120/264,Holo Rare,Psychic,120,Basic,"[3] Photon Boost (80+)
<br>If this Pokemon has any Fusion Strike Energy attached, this attack does 80 more damage.",,Dx2,F-30,1
253293,Deoxys,Deoxys,https://tcgplayer-cdn.tcgplayer.com/product/253293_200w.jpg,3,2906,https://cpt.tcgcsv.com/Tk23,2025-02-07T20:13:16.827,1,,,0.1,0.25,4.95,0.22,0.2,Reverse Holofoil,120/264,Holo Rare,Psychic,120,Basic,"[3] Photon Boost (80+)
<br>If this Pokemon has any Fusion Strike Energy attached, this attack does 80 more damage.",,Dx2,F-30,1
253294,Munna,Munna,https://tcgplayer-cdn.tcgplayer.com/product/253294_200w.jpg,3,2906,https://cpt.tcgcsv.com/Vk23,2021-11-12T05:03:11.043,1,,,0.05,0.21,5.05,0.2,0.2,Reverse Holofoil,121/264,Common,Psychic,80,Basic,[1] Ram (10),,Dx2,F-30,2
253294,Munna,Munna,https://tcgplayer-cdn.tcgplayer.com/product/253294_200w.jpg,3,2906,https://cpt.tcgcsv.com/Vk23,2021-11-12T05:03:11.043,1,,,0.02,0.1,4.95,0.09,0.04,Normal,121/264,Common,Psychic,80,Basic,[1] Ram (10),,Dx2,F-30,2
253295,Dodrio V,Dodrio V,https://tcgplayer-cdn.tcgplayer.com/product/253295_200w.jpg,3,2906,https://cpt.tcgcsv.com/Wk23,2025-02-07T20:13:13.91,1,,,0.34,0.99,19.99,0.85,0.65,Holofoil,201/264,Ultra Rare,Colorless,200,Basic,"[1] No Reprieve (20)
<br>During your next turn, this Pokémon's attacks do 80 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.","[3] Rampage Drill (160)
<br>This Pokémon also does 30 damage to itself.",Lx2,F-30,1
253296,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/253296_200w.jpg,3,2906,https://cpt.tcgcsv.com/Xk23,2025-02-07T20:13:13.97,1,,,0.01,0.14,19.95,0.09,,Normal,202/264,Common,Colorless,110,Basic,"[2] Drain Slap (30)
<br>Heal 30 damage from this Pokémon.",[3] Gentle Slap (70),Fx2,None,2
253296,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/253296_200w.jpg,3,2906,https://cpt.tcgcsv.com/Xk23,2025-02-07T20:13:13.97,1,,,0.05,0.21,4.95,0.17,,Reverse Holofoil,202/264,Common,Colorless,110,Basic,"[2] Drain Slap (30)
<br>Heal 30 damage from this Pokémon.",[3] Gentle Slap (70),Fx2,None,2
253297,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/253297_200w.jpg,3,2906,https://cpt.tcgcsv.com/Zk23,2024-10-15T15:47:38.85,1,"<strong>Ability — Expert in Roundness</strong>
<br>Prevent all damage done to each of your Pokémon that has the Let's All Rollout attack by attacks from your opponent's Pokémon VMAX.",,0.01,0.2,4.95,0.19,0.08,Normal,203/264,Rare,Colorless,130,Stage 1,"[3] Let's All Rollout (20x)
<br>This attack does 20 damage for each of your Benched Pokémon that has the Let's All Rollout attack.",,Fx2,None,2
253297,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/253297_200w.jpg,3,2906,https://cpt.tcgcsv.com/Zk23,2024-10-15T15:47:38.85,1,"<strong>Ability — Expert in Roundness</strong>
<br>Prevent all damage done to each of your Pokémon that has the Let's All Rollout attack by attacks from your opponent's Pokémon VMAX.",,0.06,0.25,4.95,0.21,0.2,Reverse Holofoil,203/264,Rare,Colorless,130,Stage 1,"[3] Let's All Rollout (20x)
<br>This attack does 20 damage for each of your Benched Pokémon that has the Let's All Rollout attack.",,Fx2,None,2
253298,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/253298_200w.jpg,3,2906,https://cpt.tcgcsv.com/-k23,2024-12-09T09:06:27.43,1,,,0.01,0.15,5.04,0.14,0.05,Normal,204/264,Rare,Colorless,120,Basic,[1] Pound (30),"[3] Coordinated One-Two Punch (60+)
<br>Flip a coin. If heads, this attack does 100 more damage.",Fx2,None,2
253298,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/253298_200w.jpg,3,2906,https://cpt.tcgcsv.com/-k23,2024-12-09T09:06:27.43,1,,,0.05,0.25,4.95,0.19,0.17,Reverse Holofoil,204/264,Rare,Colorless,120,Basic,[1] Pound (30),"[3] Coordinated One-Two Punch (60+)
<br>Flip a coin. If heads, this attack does 100 more damage.",Fx2,None,2
253299,Musharna,Musharna,https://tcgplayer-cdn.tcgplayer.com/product/253299_200w.jpg,3,2906,https://cpt.tcgcsv.com/_k23,2021-11-12T05:03:11.043,1,,,0.03,0.13,4.95,0.08,0.05,Normal,122/264,Uncommon,Psychic,120,Stage 1,"[1] Sleep Inducer
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. The new Active Pokémon is now Asleep.","[1P] Psychic (30+)
This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",Dx2,F-30,2
253299,Musharna,Musharna,https://tcgplayer-cdn.tcgplayer.com/product/253299_200w.jpg,3,2906,https://cpt.tcgcsv.com/_k23,2021-11-12T05:03:11.043,1,,,0.05,0.25,4.95,0.23,,Reverse Holofoil,122/264,Uncommon,Psychic,120,Stage 1,"[1] Sleep Inducer
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. The new Active Pokémon is now Asleep.","[1P] Psychic (30+)
This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",Dx2,F-30,2
253300,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/253300_200w.jpg,3,2906,https://cpt.tcgcsv.com/0l23,2024-10-15T15:47:38.277,1,,,0.12,0.5,4.95,0.57,0.5,Reverse Holofoil,205/264,Common,Colorless,50,Basic,"[1] Continuous Steps (30x)
<br>Flip a coin until you get tails. This attack does 30 damage for each heads.",,Fx2,None,1
253300,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/253300_200w.jpg,3,2906,https://cpt.tcgcsv.com/0l23,2024-10-15T15:47:38.277,1,,,0.01,0.15,5.39,0.15,0.09,Normal,205/264,Common,Colorless,50,Basic,"[1] Continuous Steps (30x)
<br>Flip a coin until you get tails. This attack does 30 damage for each heads.",,Fx2,None,1
253301,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/253301_200w.jpg,3,2906,https://cpt.tcgcsv.com/2l23,2021-11-12T05:03:11.043,1,,,0.09,0.3,4.95,0.35,0.24,Reverse Holofoil,206/264,Common,Colorless,160,Basic,[3] Heavy Impact (80),,Fx2,None,3
253301,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/253301_200w.jpg,3,2906,https://cpt.tcgcsv.com/2l23,2021-11-12T05:03:11.043,1,,,0.05,0.2,4.95,0.18,0.07,Normal,206/264,Common,Colorless,160,Basic,[3] Heavy Impact (80),,Fx2,None,3
253302,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/253302_200w.jpg,3,2906,https://cpt.tcgcsv.com/3l23,2025-02-07T20:13:14.033,1,"<strong>Ability — Mysterious Nest</strong>
<br>Colorless Pokémon in play <em>(both yours and your opponent's)</em> have no Weakness.",,0.1,0.21,4.95,0.2,,Reverse Holofoil,207/264,Uncommon,Colorless,60,Basic,[2] Rollout (30),,Fx2,None,1
253302,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/253302_200w.jpg,3,2906,https://cpt.tcgcsv.com/3l23,2025-02-07T20:13:14.033,1,"<strong>Ability — Mysterious Nest</strong>
<br>Colorless Pokémon in play <em>(both yours and your opponent's)</em> have no Weakness.",,0.01,0.1,19.95,0.06,,Normal,207/264,Uncommon,Colorless,60,Basic,[2] Rollout (30),,Fx2,None,1
253303,Sigilyph,Sigilyph,https://tcgplayer-cdn.tcgplayer.com/product/253303_200w.jpg,3,2906,https://cpt.tcgcsv.com/5l23,2021-11-12T05:03:11.043,1,,,0.05,0.2,4.95,0.19,0.2,Reverse Holofoil,123/264,Common,Psychic,100,Basic,"[1] Joust (20)
<br>Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.","[1P] Reflect Energy (60)
<br>Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Lx2,F-30,1
253303,Sigilyph,Sigilyph,https://tcgplayer-cdn.tcgplayer.com/product/253303_200w.jpg,3,2906,https://cpt.tcgcsv.com/5l23,2021-11-12T05:03:11.043,1,,,0.01,0.1,4.95,0.07,0.03,Normal,123/264,Common,Psychic,100,Basic,"[1] Joust (20)
<br>Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.","[1P] Reflect Energy (60)
<br>Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Lx2,F-30,1
253304,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/253304_200w.jpg,3,2906,https://cpt.tcgcsv.com/6l23,2021-11-12T05:03:11.043,1,,,0.01,0.12,4.95,0.11,0.05,Normal,208/264,Uncommon,Colorless,110,Basic,[1] Rear Kick (20),"[2] Wild Dive (30x)
<br>This attack does 30 damage for each Energy attached to your opponent's Active Pokémon.",Fx2,None,1
253304,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/253304_200w.jpg,3,2906,https://cpt.tcgcsv.com/6l23,2021-11-12T05:03:11.043,1,,,0.05,0.22,4.95,0.23,0.15,Reverse Holofoil,208/264,Uncommon,Colorless,110,Basic,[1] Rear Kick (20),"[2] Wild Dive (30x)
<br>This attack does 30 damage for each Energy attached to your opponent's Active Pokémon.",Fx2,None,1
253305,Smeargle,Smeargle,https://tcgplayer-cdn.tcgplayer.com/product/253305_200w.jpg,3,2906,https://cpt.tcgcsv.com/7l23,2025-02-07T20:13:14.08,1,,,0.01,0.1,19.95,0.08,,Normal,209/264,Common,Colorless,70,Basic,"[1] Sketching Trash
<br>Put up to 2 Fusion Strike Trainer cards from your discard pile into your hand.",[3] Tail Whap (80),Fx2,None,1
253305,Smeargle,Smeargle,https://tcgplayer-cdn.tcgplayer.com/product/253305_200w.jpg,3,2906,https://cpt.tcgcsv.com/7l23,2025-02-07T20:13:14.08,1,,,0.09,0.25,4.95,0.24,,Reverse Holofoil,209/264,Common,Colorless,70,Basic,"[1] Sketching Trash
<br>Put up to 2 Fusion Strike Trainer cards from your discard pile into your hand.",[3] Tail Whap (80),Fx2,None,1
253306,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/253306_200w.jpg,3,2906,https://cpt.tcgcsv.com/8l23,2021-11-12T05:03:11.043,1,,,0.01,0.1,4.95,0.07,0.03,Normal,210/264,Common,Colorless,60,Basic,"[1] Whimsy Tackle (30)
<br>Flip a coin. If tails, this attack does nothing.",,Fx2,None,1
253306,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/253306_200w.jpg,3,2906,https://cpt.tcgcsv.com/8l23,2021-11-12T05:03:11.043,1,,,0.05,0.18,4.95,0.16,,Reverse Holofoil,210/264,Common,Colorless,60,Basic,"[1] Whimsy Tackle (30)
<br>Flip a coin. If tails, this attack does nothing.",,Fx2,None,1
253307,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/253307_200w.jpg,3,2906,https://cpt.tcgcsv.com/9l23,2021-11-12T05:03:11.043,1,,,0.01,0.13,4.95,0.13,0.05,Normal,211/264,Uncommon,Colorless,100,Stage 1,"[1] Willful Busybody
<br>Your opponent reveals their hand. Choose a card you find there and put it on the bottom of their deck.","[2] Double Slap (50x)
<br>Flip 2 coins. This attack does 50 damage for each heads.",Fx2,None,1
253307,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/253307_200w.jpg,3,2906,https://cpt.tcgcsv.com/9l23,2021-11-12T05:03:11.043,1,,,0.1,0.26,4.95,0.27,0.15,Reverse Holofoil,211/264,Uncommon,Colorless,100,Stage 1,"[1] Willful Busybody
<br>Your opponent reveals their hand. Choose a card you find there and put it on the bottom of their deck.","[2] Double Slap (50x)
<br>Flip 2 coins. This attack does 50 damage for each heads.",Fx2,None,1
