productId,name,cleanName,categoryId,groupId,modifiedOn,imageCount,lowPrice,avgPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType
642390,Stunfisk (Poke Ball Pattern),Stunfisk Poke Ball Pattern,3,24326,2025-07-18 17:54:00,0,0.37,0.91,4.99,0.76,,Holofoil,035/086,Uncommon,Lightning
642391,Woobat (Poke Ball Pattern),Woobat Poke Ball Pattern,3,24326,2025-07-18 17:54:01,0,0.2,0.4,5.95,0.36,,Holofoil,036/086,Common,Psychic
642392,Swoobat (Poke Ball Pattern),Swoobat Poke Ball Pattern,3,24326,2025-07-18 17:54:01,0,0.45,0.89,4.99,0.78,,Holofoil,037/086,Uncommon,Psychic
642393,Sigilyph (Poke Ball Pattern),Sigilyph Poke Ball Pattern,3,24326,2025-07-18 17:54:01,0,0.25,0.53,30,0.46,,Holofoil,038/086,Uncommon,Psychic
642394,Yamask (Poke Ball Pattern),Yamask Poke Ball Pattern,3,24326,2025-07-18 17:54:02,0,0.25,0.5,4.99,0.45,,Holofoil,039/086,Common,Psychic
642395,Cofagrigus (Poke Ball Pattern),Cofagrigus Poke Ball Pattern,3,24326,2025-07-18 17:54:02,0,0.49,0.75,4.99,0.73,,Holofoil,040/086,Rare,Psychic
642396,Gothita (Poke Ball Pattern),Gothita Poke Ball Pattern,3,24326,2025-07-18 17:54:03,0,0.34,0.86,40,0.68,,Holofoil,041/086,Common,Psychic
642397,Gothorita (Poke Ball Pattern),Gothorita Poke Ball Pattern,3,24326,2025-07-18 17:54:03,0,0.84,1.39,7.99,1.27,,Holofoil,042/086,Common,Psychic
642398,Gothitelle (Poke Ball Pattern),Gothitelle Poke Ball Pattern,3,24326,2025-07-18 17:54:04,0,0.24,0.55,19.97,0.46,,Holofoil,043/086,Rare,Psychic
642399,Frillish (Poke Ball Pattern),Frillish Poke Ball Pattern,3,24326,2025-07-18 17:54:04,0,0.5,1.1,7.99,0.83,,Holofoil,044/086,Common,Psychic
642400,Roggenrola (Poke Ball Pattern),Roggenrola Poke Ball Pattern,3,24326,2025-07-18 17:54:05,0,0.15,0.45,5.95,0.3,,Holofoil,046/086,Common,Fighting
642401,Boldore (Poke Ball Pattern),Boldore Poke Ball Pattern,3,24326,2025-07-18 17:54:06,0,0.1,0.73,4.99,0.46,,Holofoil,047/086,Common,Fighting
642402,Gigalith (Poke Ball Pattern),Gigalith Poke Ball Pattern,3,24326,2025-07-18 17:54:06,0,0.2,0.67,4.99,0.59,,Holofoil,048/086,Uncommon,Fighting
642403,Sawk (Poke Ball Pattern),Sawk Poke Ball Pattern,3,24326,2025-07-18 17:54:06,0,0.35,0.75,4.99,0.68,,Holofoil,049/086,Uncommon,Fighting
642404,Archen (Poke Ball Pattern),Archen Poke Ball Pattern,3,24326,2025-07-18 17:54:07,0,0.25,0.5,4.99,0.44,,Holofoil,050/086,Uncommon,Fighting
642405,Archeops (Poke Ball Pattern),Archeops Poke Ball Pattern,3,24326,2025-07-18 17:54:07,0,0.24,1.24,7.99,1.18,,Holofoil,051/086,Rare,Fighting
642406,Mienfoo (Poke Ball Pattern),Mienfoo Poke Ball Pattern,3,24326,2025-07-18 17:54:08,0,0.15,0.49,4.99,0.31,,Holofoil,052/086,Common,Fighting
642407,Mienshao (Poke Ball Pattern),Mienshao Poke Ball Pattern,3,24326,2025-07-18 17:54:09,0,0.25,0.7,4.99,0.62,,Holofoil,053/086,Uncommon,Fighting
642408,Terrakion (Poke Ball Pattern),Terrakion Poke Ball Pattern,3,24326,2025-07-18 17:54:10,0,0.21,0.96,7.99,0.8,,Holofoil,054/086,Rare,Fighting
642409,Purrloin (Poke Ball Pattern),Purrloin Poke Ball Pattern,3,24326,2025-07-18 17:54:10,0,0.1,0.44,4.99,0.28,,Holofoil,055/086,Common,Darkness
642410,Liepard (Poke Ball Pattern),Liepard Poke Ball Pattern,3,24326,2025-07-18 17:54:11,0,0.85,1.5,9.95,1.31,,Holofoil,056/086,Uncommon,Darkness
642411,Scraggy (Poke Ball Pattern),Scraggy Poke Ball Pattern,3,24326,2025-07-18 17:54:11,0,0.2,0.41,4.99,0.37,,Holofoil,057/086,Common,Darkness
642412,Scrafty (Poke Ball Pattern),Scrafty Poke Ball Pattern,3,24326,2025-07-18 17:54:12,0,0.41,0.75,4.99,0.59,,Holofoil,058/086,Uncommon,Darkness
642413,Trubbish (Poke Ball Pattern),Trubbish Poke Ball Pattern,3,24326,2025-07-18 17:54:12,0,0.14,0.49,4.99,0.43,,Holofoil,059/086,Common,Darkness
642414,Garbodor (Poke Ball Pattern),Garbodor Poke Ball Pattern,3,24326,2025-07-18 17:54:13,0,0.7,1.2,7.99,0.97,,Holofoil,060/086,Uncommon,Darkness
642415,Zorua (Poke Ball Pattern),Zorua Poke Ball Pattern,3,24326,2025-07-18 17:54:13,0,0.75,1.25,9.95,0.94,,Holofoil,061/086,Common,Darkness
642416,Zoroark (Poke Ball Pattern),Zoroark Poke Ball Pattern,3,24326,2025-07-18 17:54:14,0,1.25,2.38,29.95,2.16,,Holofoil,062/086,Rare,Darkness
642417,Deino (Poke Ball Pattern),Deino Poke Ball Pattern,3,24326,2025-07-18 17:54:16,0,0.53,1.11,9.95,1.01,,Holofoil,065/086,Common,Darkness
642418,Zweilous (Poke Ball Pattern),Zweilous Poke Ball Pattern,3,24326,2025-07-18 19:08:23,0,0.25,0.75,8,0.69,,Holofoil,066/086,Common,Darkness
642419,Ferroseed (Poke Ball Pattern),Ferroseed Poke Ball Pattern,3,24326,2025-07-18 17:54:17,0,0.1,0.46,4.99,0.35,,Holofoil,068/086,Common,Metal
642420,Ferrothorn (Poke Ball Pattern),Ferrothorn Poke Ball Pattern,3,24326,2025-07-18 17:54:17,0,0.5,0.92,4.99,0.84,,Holofoil,069/086,Uncommon,Metal
642424,Durant (Poke Ball Pattern),Durant Poke Ball Pattern,3,24326,2025-07-18 17:54:18,0,0.65,1.24,7.99,1.07,,Holofoil,070/086,Uncommon,Metal
642425,Druddigon (Poke Ball Pattern),Druddigon Poke Ball Pattern,3,24326,2025-07-18 17:54:18,0,0.45,0.6,4.99,0.59,,Holofoil,071/086,Uncommon,Dragon
642426,Patrat (Poke Ball Pattern),Patrat Poke Ball Pattern,3,24326,2025-07-18 17:54:19,0,0.45,0.73,4.99,0.61,,Holofoil,072/086,Common,Colorless
642427,Watchog (Poke Ball Pattern),Watchog Poke Ball Pattern,3,24326,2025-07-18 17:54:19,0,0.3,0.55,4.99,0.51,,Holofoil,073/086,Uncommon,Colorless
642428,Lillipup (Poke Ball Pattern),Lillipup Poke Ball Pattern,3,24326,2025-07-18 17:54:20,0,0.1,0.41,6.95,0.28,0.24,Holofoil,074/086,Common,Colorless
642429,Herdier (Poke Ball Pattern),Herdier Poke Ball Pattern,3,24326,2025-07-18 17:54:20,0,0.1,0.5,4.99,0.42,,Holofoil,075/086,Common,Colorless
642430,Stoutland (Poke Ball Pattern),Stoutland Poke Ball Pattern,3,24326,2025-07-18 17:54:21,0,0.68,1.89,19.99,1.35,,Holofoil,076/086,Uncommon,Colorless
642433,Tornadus (Poke Ball Pattern),Tornadus Poke Ball Pattern,3,24326,2025-07-18 17:54:22,0,0.45,0.6,4.99,0.61,,Holofoil,078/086,Rare,Colorless
642434,Brave Bangle (Poke Ball Pattern),Brave Bangle Poke Ball Pattern,3,24326,2025-07-18 17:54:22,0,2.5,4.98,18,4.16,,Holofoil,080/086,Uncommon,
642464,Litwick,Litwick,3,24326,2025-07-18 19:46:53,1,0.04,0.2,4.99,0.17,0.17,Reverse Holofoil,016/086,Common,Fire
642464,Litwick,Litwick,3,24326,2025-07-18 19:46:53,1,0.01,0.1,4.99,0.08,0.07,Normal,016/086,Common,Fire
642465,Lampent,Lampent,3,24326,2025-07-18 19:46:38,1,0.01,0.12,4.99,0.11,0.09,Normal,017/086,Common,Fire
642465,Lampent,Lampent,3,24326,2025-07-18 19:46:38,1,0.06,0.2,4.99,0.16,0.13,Reverse Holofoil,017/086,Common,Fire
642466,Chandelure,Chandelure,3,24326,2025-07-18 19:47:24,1,0.03,0.15,4.99,0.11,0.09,Holofoil,018/086,Rare,Fire
642466,Chandelure,Chandelure,3,24326,2025-07-18 19:47:24,1,0.09,0.24,4.99,0.21,0.17,Reverse Holofoil,018/086,Rare,Fire
642512,Vullaby,Vullaby,3,24326,2025-07-18 17:54:14,1,0.05,0.17,4.99,0.16,0.15,Reverse Holofoil,063/086,Common,Darkness
642512,Vullaby,Vullaby,3,24326,2025-07-18 17:54:14,1,0.01,0.1,4.99,0.06,0.04,Normal,063/086,Common,Darkness
642513,Mandibuzz,Mandibuzz,3,24326,2025-07-18 17:54:14,1,0.01,0.1,4.99,0.08,0.04,Normal,064/086,Uncommon,Darkness
642513,Mandibuzz,Mandibuzz,3,24326,2025-07-18 17:54:14,1,0.04,0.22,4.99,0.2,0.19,Reverse Holofoil,064/086,Uncommon,Darkness
642549,Litwick - 101/086,Litwick 101 086,3,24326,2025-07-18 19:47:57,1,10.81,13.1,34.99,12.12,,Holofoil,101/086,Illustration Rare,Fire
642550,Lampent - 102/086,Lampent 102 086,3,24326,2025-07-18 19:48:09,1,12,16.47,34.99,12.9,,Holofoil,102/086,Illustration Rare,Fire
642551,Chandelure - 103/086,Chandelure 103 086,3,24326,2025-07-18 19:47:51,1,40,46.99,89.99,41.95,,Holofoil,103/086,Illustration Rare,Fire
642593,Vullaby - 144/086,Vullaby 144 086,3,24326,2025-07-18 17:54:36,1,5,7,49.95,5.96,,Holofoil,144/086,Illustration Rare,Darkness
642594,Mandibuzz - 145/086,Mandibuzz 145 086,3,24326,2025-07-18 17:54:36,1,5,7.5,18.69,5.64,,Holofoil,145/086,Illustration Rare,Darkness
642637,Litwick (Master Ball Pattern),Litwick Master Ball Pattern,3,24326,2025-07-18 19:45:59,0,1.96,2.79,9.99,2.55,,Holofoil,016/086,Common,Fire
642638,Lampent (Master Ball Pattern),Lampent Master Ball Pattern,3,24326,2025-07-18 19:46:05,0,4.14,6.79,19.99,6.72,,Holofoil,017/086,Common,Fire
642639,Chandelure (Master Ball Pattern),Chandelure Master Ball Pattern,3,24326,2025-07-18 19:46:12,0,11.27,12.78,34.99,12.28,,Holofoil,018/086,Rare,Fire
642681,Vullaby (Master Ball Pattern),Vullaby Master Ball Pattern,3,24326,2025-07-18 17:54:14,0,3.69,6.5,19.99,5.55,,Holofoil,063/086,Common,Darkness
642682,Mandibuzz (Master Ball Pattern),Mandibuzz Master Ball Pattern,3,24326,2025-07-18 17:54:15,0,8,10.6,29.99,9.24,,Holofoil,064/086,Uncommon,Darkness
642709,Litwick (Poke Ball Pattern),Litwick Poke Ball Pattern,3,24326,2025-07-18 19:46:16,0,0.25,0.97,4.99,0.75,,Holofoil,016/086,Common,Fire
642710,Lampent (Poke Ball Pattern),Lampent Poke Ball Pattern,3,24326,2025-07-18 19:46:22,0,0.25,1.37,7.99,1.2,,Holofoil,017/086,Common,Fire
642711,Chandelure (Poke Ball Pattern),Chandelure Poke Ball Pattern,3,24326,2025-07-18 19:46:29,0,0.3,0.5,5,0.57,,Holofoil,018/086,Rare,Fire
642754,Vullaby (Poke Ball Pattern),Vullaby Poke Ball Pattern,3,24326,2025-07-18 17:54:14,0,0.5,0.8,4.99,0.8,0.75,Holofoil,063/086,Common,Darkness
642755,Mandibuzz (Poke Ball Pattern),Mandibuzz Poke Ball Pattern,3,24326,2025-07-18 17:54:15,0,0.4,0.8,19.99,0.73,0.94,Holofoil,064/086,Uncommon,Darkness
644350,Victini - 172/086,Victini 172 086,3,24326,2025-07-18 17:54:41,1,427.33,473.28,999.99,473.15,,Holofoil,172/086,Black White Rare,Fire
644831,Energy Retrieval (Poke Ball Pattern),Energy Retrieval Poke Ball Pattern,3,24326,2025-07-21 11:58:20,0,2,3.2,12.99,2.79,,Holofoil,082/086,Uncommon,Trainer - Item
644832,Ignition Energy (Poke Ball Pattern),Ignition Energy Poke Ball Pattern,3,24326,2025-07-21 12:00:43,0,2.2,3.16,19.99,2.95,,Holofoil,086/086,Uncommon,
644847,Code Card - White Flare Binder Collection,Code Card White Flare Binder Collection,3,24326,2025-07-21 13:33:01,1,0.1,0.1,0.1,0.1,,Normal,,Code Card,
644848,Code Card - White Flare Elite Trainer Box,Code Card White Flare Elite Trainer Box,3,24326,2025-07-21 13:33:23,1,0.08,0.11,0.59,0.11,,Normal,,Code Card,
644849,Code Card - White Flare Pokemon Center Elite Trainer Box (Exclusive),Code Card White Flare Pokemon Center Elite Trainer Box Exclusive,3,24326,2025-07-21 13:33:47,1,2.75,4.99,6,4.99,,Normal,,Code Card,
644850,Code Card - White Flare Tech Sticker Collection,Code Card White Flare Tech Sticker Collection,3,24326,2025-07-21 13:34:12,1,0.03,0.05,0.5,0.05,,Normal,,Code Card,
645189,Hilda (Poke Ball Pattern),Hilda Poke Ball Pattern,3,24326,2025-07-21 18:56:37,0,3.29,4.5,19.99,4.46,,Holofoil,084/086,Uncommon,Trainer - Supporter
645190,Tool Scrapper (Poke Ball Pattern),Tool Scrapper Poke Ball Pattern,3,24326,2025-07-21 18:59:23,0,1.5,2.8,19.95,2.56,3.17,Holofoil,085/086,Uncommon,Trainer - Item
645192,Antique Plume Fossil (Poke Ball Pattern),Antique Plume Fossil Poke Ball Pattern,3,24326,2025-07-21 19:02:19,0,0.25,0.84,4.99,0.65,,Holofoil,079/086,Common,Trainer - Item
645195,Harlequin (Poke Ball Pattern),Harlequin Poke Ball Pattern,3,24326,2025-07-21 19:07:40,0,0.15,0.67,4.99,0.6,,Holofoil,083/086,Uncommon,Trainer - Supporter
645196,Cheren (Poke Ball Pattern),Cheren Poke Ball Pattern,3,24326,2025-07-21 19:09:02,0,0.2,0.49,4.99,0.34,0.31,Holofoil,081/086,Uncommon,Trainer - Supporter
646130,Code Card - White Flare Booster Pack,Code Card White Flare Booster Pack,3,24326,2025-07-24 15:47:02,1,0.01,0.07,0.7,0.08,,Normal,,Code Card,
